-1,-1,-1,-1,7,3,0,0,-1
2,1,1,0,-1,-1,-1,-1,-1
2,3,0,1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,0
1,2,1,1,-1,-1,-1,-1,-1
-1,-1,-1,-1,5,3,0,1,-1
1,2,1,1,-1,-1,-1,-1,-1
-1,-1,-1,-1,5,3,1,1,-1
0,3,0,1,-1,-1,-1,-1,-1
2,1,1,0,-1,-1,-1,-1,-1
-1,-1,-1,-1,0,3,0,0,-1
1,2,1,1,-1,-1,-1,-1,-1
0,3,0,1,-1,-1,-1,-1,-1
-1,-1,-1,-1,0,3,1,0,-1
-1,-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,7,3,1,0,-1
