-1,-1,-1,-1,13,3,0,0,-1
1,2,1,1,-1,-1,-1,-1,-1
-1,-1,-1,-1,21,1,0,1,-1
1,3,0,1,-1,-1,-1,-1,-1
-1,-1,-1,-1,21,1,1,1,-1
0,3,0,1,-1,-1,-1,-1,-1
1,2,1,1,-1,-1,-1,-1,-1
-1,-1,-1,-1,4,3,0,0,-1
1,2,1,1,-1,-1,-1,-1,-1
-1,-1,-1,-1,4,3,1,0,-1
0,3,0,1,-1,-1,-1,-1,-1
-1,-1,-1,-1,13,3,1,0,-1
