-1,-1,-1,-1,8,3,0,0,-1
2,1,1,0,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,0
1,2,1,1,-1,-1,-1,-1,-1
-1,-1,-1,-1,20,3,0,1,-1
1,2,1,1,-1,-1,-1,-1,-1
-1,-1,-1,-1,20,3,1,1,-1
0,3,0,1,-1,-1,-1,-1,-1
2,1,1,0,-1,-1,-1,-1,-1
-1,-1,-1,-1,3,3,0,0,-1
1,2,1,1,-1,-1,-1,-1,-1
0,3,0,1,-1,-1,-1,-1,-1
-1,-1,-1,-1,3,3,1,0,-1
-1,-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,8,3,1,0,-1
