-1,-1,-1,-1,10,-1,0,0,-1
0,1,1,0,-1,-1,-1,-1,-1
0,1,1,0,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,0
-1,-1,-1,-1,-1,-1,-1,-1,0
-1,-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,-1,1
0,2,1,1,-1,-1,-1,-1,-1
0,2,1,1,-1,-1,-1,-1,-1
-1,-1,-1,-1,13,-1,0,0,-1
-1,-1,-1,-1,13,-1,1,0,-1
-1,-1,-1,-1,10,-1,1,0,-1
